AlGaN,xbarrier,lsg,lg,lgd,Recess,Vth,ss,ss_at,i_on,i_off
0.01,0.25,1.00,1.80,7.00, 10.00,0.6626430658114622,111.02064912197105,0.34962025,0.09898428676285553,5.633438058157896e-12
0.01,0.25,1.00,1.80,7.00, 3.00,-3.4115500068317846,84.30825637182633,-3.325,0.1088488442105263,1.268733507368422e-12
0.01,0.25,1.00,1.80,7.00, 5.00,-2.6680108100566775,84.15940683725331,-2.6125,0.10793595080573473,4.984317815789474e-12
0.01,0.25,1.00,1.80,7.00, 8.00,-1.2170556599112108,90.87903792633506,-1.1875,0.10548044477359159,4.612709143387271e-12
0.01,0.25,1.00,2.00,10.00, 1.00,-4.080450144455341,79.9827223587698,-4.0375,0.09106228495789474,4.55451571457835e-12
0.01,0.25,1.00,2.00,10.00, 10.00,0.6731649982613173,114.98196334702183,0.67567017,0.08304142923798316,6.355080767181468e-12
0.01,0.25,1.00,2.00,10.00, 3.00,-3.3926589218815035,82.96721569966918,-3.325,0.09055486246273683,5.501980792105263e-12
0.01,0.25,1.00,2.00,10.00, 5.00,-2.647062678819909,83.45520876298885,-2.6125,0.0898684599387162,1.5808663105263158e-12
0.01,0.25,1.00,2.00,10.00, 8.00,-1.19559519320009,90.60629124751104,-1.1966356000000002,0.08808326198848825,1.1891109507033421e-11
0.01,0.25,1.00,2.00,4.00, 1.00,-4.107418891045279,81.62587652198953,-4.0375,0.13382725852631577,-1.2950763026315823e-12
0.01,0.25,1.00,2.00,4.00, 10.00,0.6760316272996956,112.2810802675213,0.35732688,0.1164948852458099,-1.7585368204490513e-12
0.01,0.25,1.00,2.00,4.00, 3.00,-3.423010033243691,85.02265957439558,-3.5625,0.1326723415330484,5.72657274605296e-12
0.01,0.25,1.00,2.00,4.00, 5.00,-2.6818390830580294,84.66403679096771,-2.6125,0.1311178941959579,9.668429010526321e-12
0.01,0.25,1.00,2.00,4.00, 8.00,-1.242819194053136,88.27721035920906,-1.2834618999999998,0.12676471617151108,-5.744994916301913e-12
0.01,0.25,1.00,2.00,7.00, 1.00,-4.091448457712215,80.5947963604718,-4.0375,0.10837556042105263,8.150613869537356e-12
0.01,0.25,1.00,2.00,7.00, 10.00,0.6718558025049175,112.46610482903739,0.38335052,0.09703402634489938,7.96432435429401e-12
0.01,0.25,1.00,2.00,7.00, 3.00,-3.4050521025015485,83.82007953433309,-3.325,0.10765110473684211,8.967006842105257e-12
0.01,0.25,1.00,2.00,7.00, 5.00,-2.661513871349037,83.65870680367786,-2.6125,0.10665895061084632,4.392475438157894e-12
0.01,0.25,1.00,2.00,7.00, 8.00,-1.209010329289622,89.6776942248875,-1.2347743999999998,0.10399309906100211,1.695130943219191e-12
0.01,0.25,1.25,1.50,10.00, 1.00,-4.101778310520752,81.3441360819481,-4.0375,0.0918478458631579,-3.941991417105276e-13
0.01,0.25,1.25,1.50,10.00, 10.00,0.6457837927057887,114.32623726746206,0.54366812,0.08555955214548026,1.0217146787169594e-11
0.01,0.25,1.25,1.50,10.00, 3.00,-3.4146240366269818,81.49775390507537,-3.3722744,0.091446619311296,1.1139192487337777e-11
0.01,0.25,1.25,1.50,10.00, 5.00,-2.6679351611317266,84.23057800203183,-2.6125,0.09091851646497935,4.006947510526317e-12
0.01,0.25,1.25,1.50,10.00, 8.00,-1.2113086793614627,90.22448027960947,-1.1994534,0.08953403399292102,-2.03915295367011e-12
0.01,0.25,1.25,1.50,4.00, 1.00,-4.130354130280273,76.81145406612977,-4.1320488,0.13560229385460632,1.656490394648422e-12
0.01,0.25,1.25,1.50,4.00, 10.00,0.6492129965531757,113.89605497636086,0.47794374,0.1217274798613245,3.2548961603873714e-12
0.01,0.25,1.25,1.50,4.00, 3.00,-3.4451523012871585,78.59404920306058,-3.5625,0.13466214891896422,2.7190049861926726e-12
0.01,0.25,1.25,1.50,4.00, 5.00,-2.7053248339255442,83.3260893472076,-2.6597744,0.13345689429460209,1.1057450084544003e-11
0.01,0.25,1.25,1.50,4.00, 8.00,-1.2643238880065635,92.23204763982535,-1.1875,0.12999767953965474,2.3266148202046743e-12
0.01,0.25,1.25,1.50,7.00, 1.00,-4.112577698651465,81.93083030833019,-4.0375,0.10951347242105264,5.33879985263158e-12
0.01,0.25,1.25,1.50,7.00, 10.00,0.6586068994728873,113.66213229628994,0.40199603,0.10050451329353263,1.6655040782435287e-12
0.01,0.25,1.25,1.50,7.00, 3.00,-3.4265637132339966,85.44722746192947,-3.325,0.10892621115789475,-5.571485368421029e-13
0.01,0.25,1.25,1.50,7.00, 5.00,-2.682772578964004,84.96282785249345,-2.6125,0.10815861745875369,4.994766168421055e-12
0.01,0.25,1.25,1.50,7.00, 8.00,-1.235836910084216,89.85230238013204,-1.2637515,0.1060693107187579,1.6004611146021786e-12
0.01,0.25,1.25,1.80,10.00, 10.00,0.6627886894826452,105.35838347343689,0.41456128,0.08339655542935873,2.0558269235229563e-12
0.01,0.25,1.25,1.80,10.00, 3.00,-3.401835210238272,77.7591188456826,-3.5625,0.09017678885690948,7.811834999999996e-12
0.01,0.25,1.25,1.80,10.00, 5.00,-2.6560484734756202,83.5055931634111,-2.6125,0.08956136488277475,8.802363526315774e-12
0.01,0.25,1.25,1.80,10.00, 8.00,-1.1995793199958917,90.88261970991684,-1.1875,0.08794991729309305,6.145279910526318e-12
0.01,0.25,1.25,1.80,4.00, 1.00,-4.117505351945598,77.41454039496747,-4.0861875,0.13293201284210526,3.8311697468355345e-12
0.01,0.25,1.25,1.80,4.00, 10.00,0.6623476780553315,114.16215786760088,0.60707763,0.11729092955500635,9.854941281532792e-12
0.01,0.25,1.25,1.80,4.00, 3.00,-3.4327593441927156,86.00017799803274,-3.325,0.13189045652631579,2.1127022105263165e-12
0.01,0.25,1.25,1.80,4.00, 5.00,-2.691640229552544,85.24485592944828,-2.6125,0.13049783067805895,6.240334610526316e-12
0.01,0.25,1.25,1.80,4.00, 8.00,-1.2541749397392141,66.50172782290677,-1.425,0.1265618185501979,1.0166366113521188e-11
0.01,0.25,1.25,1.80,7.00, 1.00,-4.1016787735651885,78.11261898356875,-4.1320488,0.10777998958672341,1.5786847735245007e-12
0.01,0.25,1.25,1.80,7.00, 10.00,0.6665001681725939,113.11548356992755,0.51229605,0.0975326431718758,-8.501680593468504e-13
0.01,0.25,1.25,1.80,7.00, 3.00,-3.414670801359424,78.96491774230593,-3.4209619,0.10711961517469473,5.339513451315537e-12
0.01,0.25,1.25,1.80,7.00, 5.00,-2.6717280853389185,80.02596677223978,-2.7084619,0.10623547117754947,4.302136665190528e-12
0.01,0.25,1.25,1.80,7.00, 8.00,-1.2194585239024875,82.83693406034615,-1.4633817,0.10382240037605221,6.811664490019012e-13
0.01,0.25,1.25,2.00,10.00, 1.00,-4.082696814742869,80.06916530970042,-4.0375,0.08984900882623158,2.114983878947369e-12
0.01,0.25,1.25,2.00,10.00, 10.00,0.6837573950490312,112.73334595330122,0.50534602,0.0820259145621888,8.963904745505774e-12
0.01,0.25,1.25,2.00,10.00, 3.00,-3.395357423187781,83.21629053920202,-3.325,0.08935773918926315,1.0440031842105261e-11
0.01,0.25,1.25,2.00,10.00, 5.00,-2.6497353932224037,83.11181873343955,-2.6125,0.08868539471240841,4.4934448210526305e-12
0.01,0.25,1.25,2.00,10.00, 8.00,-1.2001800149076989,89.3026288395611,-1.2361875,0.08692756348164396,2.59922552662569e-12
0.01,0.25,1.25,2.00,4.00, 1.00,-4.110841120632677,76.81228216646963,-4.1320488,0.13122665681970885,4.948281808254589e-12
0.01,0.25,1.25,2.00,4.00, 10.00,0.6745400165497842,113.60507246662523,0.56067476,0.11451238443994152,5.456878145667828e-12
0.01,0.25,1.25,2.00,4.00, 3.00,-3.425659163380036,81.57832881771571,-3.3722744,0.13010337101521685,3.6349900173603372e-12
0.01,0.25,1.25,2.00,4.00, 5.00,-2.6844076796480083,84.78810010961831,-2.6125,0.12859079775621052,-9.8944158263158e-13
0.01,0.25,1.25,2.00,4.00, 8.00,-1.240087685737691,90.08460660605846,-1.2152566999999999,0.12436038026602772,3.187667003771691e-12
0.01,0.25,1.25,2.00,7.00, 1.00,-4.093907575916557,80.74040143979117,-4.0375,0.1066525335512842,4.039048752631579e-12
0.01,0.25,1.25,2.00,7.00, 10.00,0.6764497342294199,116.23659747740626,0.74162576,0.09562430141610442,4.7033504341824e-12
0.01,0.25,1.25,2.00,7.00, 3.00,-3.407870634611456,84.04027936078745,-3.325,0.10595630494736842,4.78249189473684e-13
0.01,0.25,1.25,2.00,7.00, 5.00,-2.6647053309197526,83.80097995820505,-2.6125,0.10498799166726737,4.207529805263157e-12
0.01,0.25,1.25,2.00,7.00, 8.00,-1.21592184646654,90.67990119367974,-1.1875,0.10237895146535833,-5.391513260526315e-12
0.01,0.25,1.50,1.50,10.00, 1.00,-4.103672709966962,81.4595393414972,-4.0375,0.09061818371578946,-5.385986435526317e-12
0.01,0.25,1.50,1.50,10.00, 10.00,0.6502888131964311,115.04021096308108,0.53103338,0.08447592047424554,7.241688824678421e-12
0.01,0.25,1.50,1.50,10.00, 3.00,-3.4159358591787874,84.53427528183857,-3.325,0.0902261027616303,9.136834999999994e-13
0.01,0.25,1.50,1.50,10.00, 5.00,-2.6714113563380946,84.45698444954888,-2.6125,0.08971181771162948,3.1619085210526297e-12
0.01,0.25,1.50,1.50,10.00, 8.00,-1.2160599057192072,91.22430557539455,-1.1875,0.0883398807128899,2.8120219315789473e-12
0.01,0.25,1.50,1.50,4.00, 1.00,-4.132265271418801,83.47415375223588,-4.0375,0.1329343256842105,8.808852842105262e-12
0.01,0.25,1.50,1.50,4.00, 10.00,0.6451439415560615,113.23151884342877,0.50618001,0.1194975788206821,2.8873416376788146e-12
0.01,0.25,1.50,1.50,4.00, 3.00,-3.448824164326253,80.24002350384652,-3.5625,0.13202587484210526,5.0722756376315764e-12
0.01,0.25,1.50,1.50,4.00, 5.00,-2.709066449324007,83.45990855782479,-2.6597744,0.1308583249743326,-2.9784577732260253e-12
0.01,0.25,1.50,1.50,4.00, 8.00,-1.2658134358606867,90.56975118934925,-1.2347743999999998,0.12748583623803614,6.4311075759177935e-12
0.01,0.25,1.50,1.50,7.00, 1.00,-4.115273240367327,82.18238756847433,-4.0375,0.10776327789473683,2.987139393157895e-12
0.01,0.25,1.50,1.50,7.00, 10.00,0.6546751517604913,114.70899934769726,0.42094923,0.09901066040785515,1.1558688523552015e-11
0.01,0.25,1.50,1.50,7.00, 5.00,-2.6865679219958714,85.16140437095169,-2.6125,0.1064546096221979,5.487863536842106e-12
0.01,0.25,1.50,1.50,7.00, 8.00,-1.242993407020663,90.09551675532246,-1.2111372,0.10440132674254737,2.1627793035526363e-12
0.01,0.25,1.50,1.80,10.00, 1.00,-4.091538117602403,80.68136773134121,-4.0375,0.08944177362105264,3.192962035526314e-12
0.01,0.25,1.50,1.80,10.00, 10.00,0.6800713569044128,115.49972938530536,0.44463586,0.08237180649328407,2.613425268953604e-12
0.01,0.25,1.50,1.80,10.00, 3.00,-3.4041668512354364,83.75837924441296,-3.325,0.08899647184210527,-1.7614997578947363e-12
0.01,0.25,1.50,1.80,10.00, 5.00,-2.659329529903006,83.65946080137539,-2.6125,0.08839189361645096,8.898001292105263e-12
0.01,0.25,1.50,1.80,10.00, 8.00,-1.2028837539153614,90.58097910415184,-1.1875,0.08680032470962104,3.823843442105264e-12
0.01,0.25,1.50,1.80,4.00, 1.00,-4.120039153248227,79.19738328106683,-4.0847744,0.1303622734736842,4.310042215595249e-13
0.01,0.25,1.50,1.80,4.00, 10.00,0.6612539459411921,115.72686736213998,0.69962318,0.11521341617925053,2.7882764526315785e-12
0.01,0.25,1.50,1.80,4.00, 3.00,-3.4358605323757447,86.31628830970949,-3.325,0.12934992542292212,2.67675582368421e-12
0.01,0.25,1.50,1.80,4.00, 5.00,-2.6956074664385485,85.59694927810074,-2.6125,0.12800586715263157,-3.484465526315768e-13
0.01,0.25,1.50,1.80,4.00, 8.00,-1.2530573971242953,91.59496170098888,-1.1875,0.1241649417784,1.0770948934172311e-11
0.01,0.25,1.50,1.80,7.00, 1.00,-4.102925976787699,81.31792126454437,-4.0375,0.10608941978947369,4.226244152631579e-12
0.01,0.25,1.50,1.80,7.00, 10.00,0.6637911483924679,115.07534304013788,0.5149005,0.09612091780772693,-5.351721143355265e-12
0.01,0.25,1.50,1.80,7.00, 3.00,-3.417072709889029,84.69909765502848,-3.325,0.10544891094736841,4.222160965789474e-12
0.01,0.25,1.50,1.80,7.00, 5.00,-2.6743687503786746,84.3415381826221,-2.6125,0.10458321381898948,9.025551815526319e-12
0.01,0.25,1.50,1.80,7.00, 8.00,-1.222982713001153,90.99678999016254,-1.1875,0.10221717942112,6.97694099473684e-12
0.01,0.25,1.50,2.00,10.00, 1.00,-4.085615906374129,80.31447468593588,-4.0360869,0.0886670444631579,1.481811976512253e-11
0.01,0.25,1.50,2.00,10.00, 10.00,0.6722994061503531,114.0554769643085,0.62988931,0.081010326335192,-5.714405088298239e-13
0.01,0.25,1.50,2.00,10.00, 3.00,-3.3982965304132438,83.37838372635909,-3.4894311,0.08818626484161683,7.254666740019274e-12
0.01,0.25,1.50,2.00,10.00, 5.00,-2.6536249096434523,79.47622835327935,-2.7053542999999998,0.08753287996353643,2.7031895221969584e-12
0.01,0.25,1.50,2.00,10.00, 8.00,-1.2023453883858943,89.64648540396082,-1.2347743999999998,0.08580115214837074,2.002385230764789e-12
0.01,0.25,1.50,2.00,4.00, 1.00,-4.1128874097270005,82.01711848057974,-4.0375,0.12871387421343158,1.1766698457894738e-11
0.01,0.25,1.50,2.00,4.00, 10.00,0.6762403270399908,116.09453673082325,0.73366497,0.11254947890444389,7.965440959348654e-12
0.01,0.25,1.50,2.00,4.00, 3.00,-3.4290942402307643,85.78624766329,-3.325,0.12763192773749474,6.3561279315789425e-12
0.01,0.25,1.50,2.00,4.00, 5.00,-2.688729564299505,85.12934310505752,-2.6125,0.12618195760485051,4.7420266157894746e-12
0.01,0.25,1.50,2.00,4.00, 8.00,-1.2445736091859227,91.2682809181968,-1.1875,0.12205395208898999,9.666160947368423e-12
0.01,0.25,1.50,2.00,7.00, 1.00,-4.096202407493603,80.7281707894819,-4.0375,0.1049985298900421,3.872463584210524e-12
0.01,0.25,1.50,2.00,7.00, 10.00,0.6708109582920604,113.67276749531663,0.48594028,0.09426686762588925,1.4278864019008e-11
0.01,0.25,1.50,2.00,7.00, 3.00,-3.4107016492177107,79.7065109876399,-3.5625,0.10430902596401263,1.1072086631578949e-11
0.01,0.25,1.50,2.00,7.00, 5.00,-2.668448970359901,84.04640297748416,-2.6125,0.10337086838229052,8.181465755564118e-12
0.01,0.25,1.50,2.00,7.00, 8.00,-1.2207136823774536,88.84830864834832,-1.3941455,0.10080908971648467,3.0904706701663126e-12
